Profiling_ID,Item_ID,Item_Category,Priority_Level,Warehouse_Code,Storage_Zone,Movement_Velocity,Last_Profiled_Date
PROF4018497,ITEM118497,Finished Goods,Low,WH_NAG_01,Zone B,Slow Moving,2024-11-19
PROF4018498,ITEM118498,Finished Goods,Medium,WH_BLR_01,Overflow,Slow Moving,2023-09-08
PROF4018499,ITEM118499,Finished Goods,Medium,WH_BLR_01,Zone A,Slow Moving,2023-09-16
PROF4018500,ITEM118500,Finished Goods,Medium,WH_DEL_01,Zone B,Slow Moving,2024-03-16
PROF4018501,ITEM118501,Raw Material,Low,WH_CHN_01,Overflow,Slow Moving,2024-10-20
PROF4018502,ITEM118502,Raw Material,Low,WH_NAG_01,Zone C,Slow Moving,2024-12-20
PROF4018503,ITEM118503,Spare Parts,Medium,WH_DEL_01,Zone B,Slow Moving,2023-07-05
PROF4018504,ITEM118504,Finished Goods,Low,WH_NAG_01,Overflow,Slow Moving,2024-05-19
PROF4018505,ITEM118505,Finished Goods,High,WH_PUN_01,Overflow,Slow Moving,2023-12-06
PROF4018506,ITEM118506,Raw Material,Medium,WH_NAG_01,Zone A,Slow Moving,2024-04-16
PROF4018507,ITEM118507,Raw Material,Low,WH_BLR_01,Zone B,Slow Moving,2023-06-10
PROF4018508,ITEM118508,Consumables,High,WH_PUN_01,Overflow,Slow Moving,2024-02-04
PROF4018509,ITEM118509,Finished Goods,Low,WH_MUM_01,Zone B,Slow Moving,2023-12-17
PROF4018510,ITEM118510,Finished Goods,Low,WH_BLR_01,Zone A,Slow Moving,2024-01-28
PROF4018511,ITEM118511,Finished Goods,Medium,WH_PUN_01,Overflow,Slow Moving,2024-12-29
PROF4018512,ITEM118512,Finished Goods,Medium,WH_NAG_01,Overflow,Slow Moving,2023-09-18
PROF4018513,ITEM118513,Finished Goods,High,WH_NAG_01,Zone B,Slow Moving,2023-06-28
PROF4018514,ITEM118514,Spare Parts,High,WH_PUN_01,Zone B,Slow Moving,2023-03-27
PROF4018515,ITEM118515,Packaging,Medium,WH_CHN_01,Zone B,Slow Moving,2023-02-10
PROF4018516,ITEM118516,Raw Material,High,WH_PUN_01,Overflow,Slow Moving,2024-10-27
PROF4018517,ITEM118517,Finished Goods,Medium,WH_PUN_01,Zone C,Slow Moving,2024-12-28
PROF4018518,ITEM118518,Raw Material,Low,WH_PUN_01,Zone A,Slow Moving,2024-11-13
PROF4018519,ITEM118519,Packaging,Medium,WH_PUN_01,Zone A,Slow Moving,2023-12-09
PROF4018520,ITEM118520,Consumables,High,WH_CHN_01,Zone A,Slow Moving,2023-11-20
PROF4018521,ITEM118521,Finished Goods,Medium,WH_BLR_01,Zone A,Slow Moving,2023-01-02
PROF4018522,ITEM118522,Raw Material,High,WH_NAG_01,Zone B,Slow Moving,2024-03-09
PROF4018523,ITEM118523,Finished Goods,Low,WH_BLR_01,Zone B,Slow Moving,2023-05-04
PROF4018524,ITEM118524,Finished Goods,High,WH_DEL_01,Overflow,Slow Moving,2024-12-20
PROF4018525,ITEM118525,Spare Parts,Medium,WH_PUN_01,Zone C,Slow Moving,2023-12-10
PROF4018526,ITEM118526,Packaging,Medium,WH_CHN_01,Zone C,Slow Moving,2024-08-28
PROF4018527,ITEM118527,Consumables,Medium,WH_PUN_01,Zone C,Slow Moving,2024-10-19
PROF4018528,ITEM118528,Packaging,Low,WH_NAG_01,Zone B,Slow Moving,2023-12-28
PROF4018529,ITEM118529,Finished Goods,Low,WH_PUN_01,Zone B,Slow Moving,2024-04-13
PROF4018530,ITEM118530,Spare Parts,Medium,WH_MUM_01,Zone B,Slow Moving,2024-01-10
PROF4018531,ITEM118531,Raw Material,High,WH_MUM_01,Zone B,Slow Moving,2024-02-25
PROF4018532,ITEM118532,Spare Parts,Low,WH_MUM_01,Zone A,Slow Moving,2023-10-16
PROF4018533,ITEM118533,Finished Goods,Medium,WH_NAG_01,Zone B,Slow Moving,2024-10-24
PROF4018534,ITEM118534,Finished Goods,Medium,WH_BLR_01,Zone B,Slow Moving,2024-10-07
PROF4018535,ITEM118535,Packaging,Low,WH_BLR_01,Zone A,Slow Moving,2024-01-05
PROF4018536,ITEM118536,Finished Goods,High,WH_NAG_01,Zone A,Slow Moving,2024-06-14
PROF4018537,ITEM118537,Raw Material,Low,WH_MUM_01,Zone B,Slow Moving,2024-11-22
PROF4018538,ITEM118538,Raw Material,Low,WH_NAG_01,Zone B,Slow Moving,2023-12-22
PROF4018539,ITEM118539,Raw Material,Medium,WH_MUM_01,Zone B,Slow Moving,2024-02-16
PROF4018540,ITEM118540,Finished Goods,Medium,WH_BLR_01,Zone B,Slow Moving,2023-04-26
PROF4018541,ITEM118541,Finished Goods,Low,WH_NAG_01,Zone C,Slow Moving,2023-02-23
PROF4018542,ITEM118542,Raw Material,Medium,WH_NAG_01,Zone A,Slow Moving,2023-11-12
PROF4018543,ITEM118543,Finished Goods,High,WH_MUM_01,Overflow,Slow Moving,2023-02-17
PROF4018544,ITEM118544,Packaging,High,WH_PUN_01,Zone C,Slow Moving,2023-05-13
PROF4018545,ITEM118545,Raw Material,Low,WH_BLR_01,Zone C,Slow Moving,2023-07-21
PROF4018546,ITEM118546,Consumables,Low,WH_MUM_01,Zone A,Slow Moving,2023-02-15
PROF4018547,ITEM118547,Raw Material,High,WH_PUN_01,Zone C,Slow Moving,2024-09-06
PROF4018548,ITEM118548,Consumables,Medium,WH_NAG_01,Zone B,Slow Moving,2024-03-31
PROF4018549,ITEM118549,Packaging,Medium,WH_DEL_01,Overflow,Slow Moving,2023-04-25
PROF4018550,ITEM118550,Finished Goods,Low,WH_NAG_01,Zone A,Slow Moving,2023-12-10
PROF4018551,ITEM118551,Raw Material,Medium,WH_PUN_01,Zone B,Slow Moving,2023-05-28
PROF4018552,ITEM118552,Consumables,Medium,WH_CHN_01,Zone B,Slow Moving,2024-07-30
PROF4018553,ITEM118553,Consumables,High,WH_CHN_01,Overflow,Slow Moving,2023-11-18
PROF4018554,ITEM118554,Consumables,Low,WH_NAG_01,Overflow,Slow Moving,2024-05-22
PROF4018555,ITEM118555,Finished Goods,Low,WH_MUM_01,Zone B,Slow Moving,2023-07-26
PROF4018556,ITEM118556,Consumables,Medium,WH_DEL_01,Zone A,Slow Moving,2024-04-04
PROF4018557,ITEM118557,Finished Goods,Medium,WH_CHN_01,Zone C,Slow Moving,2024-09-07
PROF4018558,ITEM118558,Consumables,Low,WH_PUN_01,Zone A,Slow Moving,2024-04-27
PROF4018559,ITEM118559,Raw Material,Low,WH_NAG_01,Zone B,Slow Moving,2024-03-24
PROF4018560,ITEM118560,Finished Goods,Low,WH_PUN_01,Zone C,Slow Moving,2023-02-05
PROF4018561,ITEM118561,Spare Parts,Low,WH_CHN_01,Zone B,Slow Moving,2024-03-22
PROF4018562,ITEM118562,Spare Parts,High,WH_BLR_01,Zone A,Slow Moving,2023-12-04
PROF4018563,ITEM118563,Consumables,High,WH_DEL_01,Zone C,Slow Moving,2024-08-25
PROF4018564,ITEM118564,Raw Material,High,WH_CHN_01,Zone A,Slow Moving,2024-02-14
PROF4018565,ITEM118565,Finished Goods,Medium,WH_PUN_01,Zone A,Slow Moving,2024-06-14
PROF4018566,ITEM118566,Finished Goods,High,WH_DEL_01,Zone C,Slow Moving,2023-07-07
PROF4018567,ITEM118567,Finished Goods,High,WH_BLR_01,Zone C,Slow Moving,2023-07-05
PROF4018568,ITEM118568,Raw Material,High,WH_CHN_01,Zone A,Slow Moving,2023-04-09
PROF4018569,ITEM118569,Packaging,Low,WH_NAG_01,Zone B,Slow Moving,2024-07-04
PROF4018570,ITEM118570,Raw Material,Medium,WH_PUN_01,Overflow,Slow Moving,2024-09-03
PROF4018571,ITEM118571,Finished Goods,Low,WH_NAG_01,Zone A,Slow Moving,2024-04-13
PROF4018572,ITEM118572,Packaging,High,WH_MUM_01,Zone A,Slow Moving,2023-06-12
PROF4018573,ITEM118573,Consumables,High,WH_NAG_01,Zone C,Slow Moving,2023-04-06
PROF4018574,ITEM118574,Spare Parts,High,WH_BLR_01,Overflow,Slow Moving,2023-09-19
PROF4018575,ITEM118575,Raw Material,Medium,WH_DEL_01,Zone A,Slow Moving,2024-03-02
PROF4018576,ITEM118576,Spare Parts,Medium,WH_MUM_01,Zone B,Slow Moving,2023-12-21
PROF4018577,ITEM118577,Finished Goods,Low,WH_PUN_01,Zone C,Slow Moving,2023-01-17
PROF4018578,ITEM118578,Finished Goods,High,WH_BLR_01,Zone C,Slow Moving,2024-09-09
PROF4018579,ITEM118579,Consumables,Low,WH_DEL_01,Zone A,Slow Moving,2024-11-14
PROF4018580,ITEM118580,Raw Material,High,WH_CHN_01,Zone C,Slow Moving,2024-08-20
PROF4018581,ITEM118581,Finished Goods,High,WH_CHN_01,Zone A,Slow Moving,2023-09-30
PROF4018582,ITEM118582,Raw Material,Low,WH_MUM_01,Zone A,Slow Moving,2023-10-06
PROF4018583,ITEM118583,Raw Material,High,WH_NAG_01,Overflow,Slow Moving,2024-11-09
PROF4018584,ITEM118584,Raw Material,Medium,WH_PUN_01,Zone A,Slow Moving,2023-06-01
PROF4018585,ITEM118585,Raw Material,High,WH_MUM_01,Zone B,Slow Moving,2024-12-07
PROF4018586,ITEM118586,Finished Goods,Medium,WH_CHN_01,Zone A,Slow Moving,2024-06-24
PROF4018587,ITEM118587,Finished Goods,High,WH_PUN_01,Zone B,Slow Moving,2024-04-21
PROF4018588,ITEM118588,Spare Parts,High,WH_MUM_01,Zone A,Slow Moving,2023-08-11
PROF4018589,ITEM118589,Spare Parts,Low,WH_PUN_01,Zone C,Slow Moving,2023-12-21
PROF4018590,ITEM118590,Packaging,Low,WH_PUN_01,Zone A,Slow Moving,2023-07-30
PROF4018591,ITEM118591,Spare Parts,Medium,WH_DEL_01,Zone C,Slow Moving,2023-01-10
PROF4018592,ITEM118592,Finished Goods,High,WH_CHN_01,Zone B,Slow Moving,2024-06-14
PROF4018593,ITEM118593,Finished Goods,Medium,WH_DEL_01,Zone A,Slow Moving,2024-03-03
PROF4018594,ITEM118594,Finished Goods,Medium,WH_DEL_01,Zone A,Slow Moving,2023-07-09
PROF4018595,ITEM118595,Packaging,Low,WH_NAG_01,Zone A,Slow Moving,2024-06-17
PROF4018596,ITEM118596,Finished Goods,High,WH_DEL_01,Overflow,Slow Moving,2024-07-12
PROF4018597,ITEM118597,Finished Goods,High,WH_NAG_01,Zone A,Slow Moving,2023-07-25
PROF4018598,ITEM118598,Finished Goods,Medium,WH_DEL_01,Zone A,Slow Moving,2024-06-12
PROF4018599,ITEM118599,Consumables,Medium,WH_NAG_01,Zone C,Slow Moving,2024-05-23
PROF4018600,ITEM118600,Finished Goods,High,WH_MUM_01,Zone B,Slow Moving,2024-05-14
PROF4018601,ITEM118601,Finished Goods,Low,WH_CHN_01,Zone A,Slow Moving,2024-12-28
PROF4018602,ITEM118602,Consumables,High,WH_DEL_01,Zone A,Slow Moving,2023-11-04
PROF4018603,ITEM118603,Finished Goods,Medium,WH_CHN_01,Zone B,Slow Moving,2023-03-11
PROF4018604,ITEM118604,Raw Material,Medium,WH_MUM_01,Zone B,Slow Moving,2024-05-15
PROF4018605,ITEM118605,Packaging,Medium,WH_PUN_01,Zone A,Slow Moving,2023-05-31
PROF4018606,ITEM118606,Raw Material,Low,WH_MUM_01,Zone C,Slow Moving,2024-03-21
PROF4018607,ITEM118607,Spare Parts,High,WH_PUN_01,Zone B,Slow Moving,2023-12-09
PROF4018608,ITEM118608,Raw Material,High,WH_NAG_01,Zone B,Slow Moving,2024-12-20
PROF4018609,ITEM118609,Packaging,Medium,WH_NAG_01,Overflow,Slow Moving,2024-12-05
PROF4018610,ITEM118610,Packaging,Low,WH_DEL_01,Zone C,Slow Moving,2023-10-21
PROF4018611,ITEM118611,Raw Material,High,WH_NAG_01,Zone B,Slow Moving,2023-02-25
PROF4018612,ITEM118612,Spare Parts,High,WH_BLR_01,Zone B,Slow Moving,2024-06-10
PROF4018613,ITEM118613,Finished Goods,Medium,WH_CHN_01,Zone B,Slow Moving,2023-08-04
PROF4018614,ITEM118614,Raw Material,Medium,WH_DEL_01,Zone C,Slow Moving,2023-12-30
PROF4018615,ITEM118615,Spare Parts,High,WH_PUN_01,Overflow,Slow Moving,2023-04-19
PROF4018616,ITEM118616,Packaging,High,WH_PUN_01,Zone A,Slow Moving,2023-07-01
PROF4018617,ITEM118617,Raw Material,Medium,WH_BLR_01,Zone B,Slow Moving,2024-07-04
PROF4018618,ITEM118618,Spare Parts,Medium,WH_BLR_01,Zone B,Slow Moving,2023-04-30
PROF4018619,ITEM118619,Raw Material,Low,WH_BLR_01,Zone B,Slow Moving,2023-08-05
PROF4018620,ITEM118620,Finished Goods,High,WH_MUM_01,Zone A,Slow Moving,2024-01-25
PROF4018621,ITEM118621,Consumables,Medium,WH_BLR_01,Zone B,Slow Moving,2023-02-26
PROF4018622,ITEM118622,Finished Goods,High,WH_NAG_01,Zone C,Slow Moving,2024-03-22
PROF4018623,ITEM118623,Finished Goods,High,WH_CHN_01,Zone A,Slow Moving,2023-01-01
PROF4018624,ITEM118624,Consumables,High,WH_BLR_01,Zone B,Slow Moving,2023-08-27
PROF4018625,ITEM118625,Spare Parts,Low,WH_DEL_01,Zone B,Slow Moving,2023-03-16
PROF4018626,ITEM118626,Finished Goods,Medium,WH_MUM_01,Overflow,Slow Moving,2024-03-21
PROF4018627,ITEM118627,Raw Material,Low,WH_NAG_01,Zone A,Slow Moving,2024-12-29
PROF4018628,ITEM118628,Raw Material,Medium,WH_NAG_01,Zone B,Slow Moving,2023-10-05
PROF4018629,ITEM118629,Finished Goods,Medium,WH_MUM_01,Zone C,Slow Moving,2024-01-29
PROF4018630,ITEM118630,Finished Goods,Medium,WH_DEL_01,Overflow,Slow Moving,2023-07-22
PROF4018631,ITEM118631,Spare Parts,Medium,WH_MUM_01,Zone C,Slow Moving,2024-06-09
PROF4018632,ITEM118632,Finished Goods,Medium,WH_MUM_01,Zone B,Slow Moving,2023-06-25
PROF4018633,ITEM118633,Spare Parts,Low,WH_BLR_01,Zone A,Slow Moving,2023-06-03
PROF4018634,ITEM118634,Packaging,Low,WH_NAG_01,Zone A,Slow Moving,2023-06-07
PROF4018635,ITEM118635,Finished Goods,High,WH_CHN_01,Zone C,Slow Moving,2024-12-19
PROF4018636,ITEM118636,Packaging,Medium,WH_MUM_01,Zone C,Slow Moving,2023-02-09
PROF4018637,ITEM118637,Finished Goods,High,WH_DEL_01,Zone A,Slow Moving,2023-08-02
PROF4018638,ITEM118638,Raw Material,Medium,WH_PUN_01,Zone C,Slow Moving,2023-12-15
PROF4018639,ITEM118639,Finished Goods,Medium,WH_NAG_01,Zone A,Slow Moving,2024-02-22
PROF4018640,ITEM118640,Packaging,High,WH_DEL_01,Zone B,Slow Moving,2023-08-31
PROF4018641,ITEM118641,Raw Material,High,WH_NAG_01,Zone B,Slow Moving,2023-03-28
PROF4018642,ITEM118642,Finished Goods,Low,WH_DEL_01,Overflow,Slow Moving,2023-05-04
PROF4018643,ITEM118643,Raw Material,Medium,WH_CHN_01,Zone A,Slow Moving,2023-11-25
PROF4018644,ITEM118644,Finished Goods,Medium,WH_CHN_01,Zone B,Slow Moving,2023-02-22
PROF4018645,ITEM118645,Finished Goods,High,WH_NAG_01,Zone B,Slow Moving,2024-07-19
PROF4018646,ITEM118646,Spare Parts,Medium,WH_PUN_01,Zone A,Slow Moving,2024-02-10
PROF4018647,ITEM118647,Spare Parts,Medium,WH_PUN_01,Zone C,Slow Moving,2023-02-26
PROF4018648,ITEM118648,Spare Parts,Medium,WH_BLR_01,Zone A,Slow Moving,2024-11-22
PROF4018649,ITEM118649,Consumables,Low,WH_DEL_01,Zone A,Slow Moving,2023-11-05
PROF4018650,ITEM118650,Raw Material,Medium,WH_DEL_01,Zone C,Slow Moving,2023-05-26
PROF4018651,ITEM118651,Finished Goods,Medium,WH_DEL_01,Overflow,Slow Moving,2024-10-08
PROF4018652,ITEM118652,Consumables,Low,WH_MUM_01,Zone B,Slow Moving,2023-11-04
PROF4018653,ITEM118653,Finished Goods,High,WH_CHN_01,Zone A,Slow Moving,2024-05-13
PROF4018654,ITEM118654,Packaging,Medium,WH_MUM_01,Zone B,Slow Moving,2024-12-24
PROF4018655,ITEM118655,Raw Material,Medium,WH_DEL_01,Overflow,Slow Moving,2024-06-13
PROF4018656,ITEM118656,Consumables,Medium,WH_MUM_01,Zone A,Slow Moving,2023-09-17
PROF4018657,ITEM118657,Raw Material,Low,WH_CHN_01,Zone A,Slow Moving,2024-09-02
PROF4018658,ITEM118658,Finished Goods,Low,WH_CHN_01,Zone B,Slow Moving,2024-07-14
PROF4018659,ITEM118659,Packaging,Low,WH_CHN_01,Zone A,Slow Moving,2023-12-29
PROF4018660,ITEM118660,Packaging,Medium,WH_MUM_01,Zone A,Slow Moving,2023-08-07
PROF4018661,ITEM118661,Raw Material,High,WH_BLR_01,Zone A,Slow Moving,2023-09-04
PROF4018662,ITEM118662,Packaging,Low,WH_PUN_01,Zone B,Slow Moving,2024-02-29
PROF4018663,ITEM118663,Finished Goods,High,WH_DEL_01,Zone B,Slow Moving,2024-02-04
PROF4018664,ITEM118664,Finished Goods,High,WH_DEL_01,Zone C,Slow Moving,2024-10-14
PROF4018665,ITEM118665,Finished Goods,Medium,WH_CHN_01,Zone A,Slow Moving,2023-04-26
PROF4018666,ITEM118666,Raw Material,Low,WH_BLR_01,Zone B,Slow Moving,2024-04-28
PROF4018667,ITEM118667,Finished Goods,Medium,WH_NAG_01,Zone A,Slow Moving,2023-04-06
PROF4018668,ITEM118668,Finished Goods,High,WH_DEL_01,Zone A,Slow Moving,2024-01-26
PROF4018669,ITEM118669,Packaging,Medium,WH_MUM_01,Zone C,Slow Moving,2023-04-24
PROF4018670,ITEM118670,Finished Goods,Medium,WH_BLR_01,Zone C,Slow Moving,2023-05-31
PROF4018671,ITEM118671,Raw Material,Medium,WH_PUN_01,Zone A,Slow Moving,2024-05-22
PROF4018672,ITEM118672,Consumables,Low,WH_PUN_01,Zone C,Slow Moving,2023-09-18
PROF4018673,ITEM118673,Finished Goods,High,WH_DEL_01,Zone B,Slow Moving,2023-12-14
PROF4018674,ITEM118674,Raw Material,Medium,WH_PUN_01,Zone B,Slow Moving,2023-01-04
PROF4018675,ITEM118675,Spare Parts,Low,WH_CHN_01,Zone A,Slow Moving,2023-02-19
PROF4018676,ITEM118676,Spare Parts,Medium,WH_MUM_01,Zone C,Slow Moving,2024-12-20
PROF4018677,ITEM118677,Spare Parts,Low,WH_MUM_01,Zone A,Slow Moving,2024-04-12
PROF4018678,ITEM118678,Finished Goods,High,WH_DEL_01,Zone A,Slow Moving,2023-01-15
PROF4018679,ITEM118679,Finished Goods,High,WH_CHN_01,Zone A,Slow Moving,2023-10-16
PROF4018680,ITEM118680,Raw Material,Medium,WH_MUM_01,Zone B,Slow Moving,2023-07-18
PROF4018681,ITEM118681,Raw Material,Medium,WH_CHN_01,Zone B,Slow Moving,2023-10-05
PROF4018682,ITEM118682,Raw Material,Medium,WH_CHN_01,Zone B,Slow Moving,2023-04-17
PROF4018683,ITEM118683,Consumables,Medium,WH_CHN_01,Zone B,Slow Moving,2024-12-15
PROF4018684,ITEM118684,Packaging,Medium,WH_BLR_01,Zone A,Slow Moving,2024-01-12
PROF4018685,ITEM118685,Finished Goods,Low,WH_BLR_01,Zone B,Slow Moving,2023-01-23
PROF4018686,ITEM118686,Packaging,Low,WH_PUN_01,Zone B,Slow Moving,2024-08-01
PROF4018687,ITEM118687,Raw Material,Low,WH_BLR_01,Zone B,Slow Moving,2024-12-01
PROF4018688,ITEM118688,Finished Goods,Medium,WH_PUN_01,Zone B,Slow Moving,2023-08-30
PROF4018689,ITEM118689,Spare Parts,Medium,WH_MUM_01,Zone B,Slow Moving,2024-05-04
PROF4018690,ITEM118690,Raw Material,Medium,WH_NAG_01,Zone A,Slow Moving,2024-08-01
PROF4018691,ITEM118691,Packaging,High,WH_DEL_01,Zone A,Slow Moving,2023-02-06
PROF4018692,ITEM118692,Spare Parts,Medium,WH_MUM_01,Zone A,Slow Moving,2024-02-29
PROF4018693,ITEM118693,Finished Goods,High,WH_MUM_01,Zone A,Slow Moving,2024-07-14
PROF4018694,ITEM118694,Raw Material,Medium,WH_NAG_01,Zone A,Slow Moving,2023-06-24
PROF4018695,ITEM118695,Raw Material,Medium,WH_DEL_01,Zone B,Slow Moving,2023-02-08
PROF4018696,ITEM118696,Finished Goods,Medium,WH_DEL_01,Zone A,Slow Moving,2023-09-16
PROF4018697,ITEM118697,Finished Goods,Medium,WH_DEL_01,Zone A,Slow Moving,2024-07-24
PROF4018698,ITEM118698,Finished Goods,High,WH_MUM_01,Zone B,Slow Moving,2024-01-23
PROF4018699,ITEM118699,Raw Material,Medium,WH_DEL_01,Zone B,Slow Moving,2024-10-21
PROF4018700,ITEM118700,Packaging,Medium,WH_DEL_01,Overflow,Slow Moving,2023-07-12
PROF4018701,ITEM118701,Consumables,Medium,WH_NAG_01,Zone B,Slow Moving,2024-03-31
PROF4018702,ITEM118702,Spare Parts,High,WH_DEL_01,Zone C,Slow Moving,2024-08-06
PROF4018703,ITEM118703,Packaging,Medium,WH_CHN_01,Zone C,Slow Moving,2024-10-25
PROF4018704,ITEM118704,Raw Material,Low,WH_DEL_01,Zone A,Slow Moving,2023-05-19
PROF4018705,ITEM118705,Raw Material,Medium,WH_PUN_01,Zone A,Slow Moving,2024-11-13
PROF4018706,ITEM118706,Raw Material,Low,WH_PUN_01,Zone A,Slow Moving,2024-05-20
PROF4018707,ITEM118707,Spare Parts,Medium,WH_CHN_01,Zone A,Slow Moving,2023-09-02
PROF4018708,ITEM118708,Raw Material,High,WH_DEL_01,Zone A,Slow Moving,2023-08-07
PROF4018709,ITEM118709,Packaging,Low,WH_NAG_01,Zone B,Slow Moving,2024-03-22
PROF4018710,ITEM118710,Finished Goods,High,WH_CHN_01,Zone C,Slow Moving,2024-03-31
PROF4018711,ITEM118711,Spare Parts,Low,WH_DEL_01,Zone B,Slow Moving,2024-08-01
PROF4018712,ITEM118712,Finished Goods,High,WH_NAG_01,Zone A,Slow Moving,2024-07-30
PROF4018713,ITEM118713,Packaging,Low,WH_BLR_01,Zone A,Slow Moving,2024-10-27
PROF4018714,ITEM118714,Finished Goods,Medium,WH_PUN_01,Zone A,Slow Moving,2024-04-05
PROF4018715,ITEM118715,Finished Goods,Low,WH_MUM_01,Zone A,Slow Moving,2023-04-19
PROF4018716,ITEM118716,Finished Goods,Low,WH_BLR_01,Overflow,Slow Moving,2024-06-03
PROF4018717,ITEM118717,Packaging,Low,WH_NAG_01,Zone C,Slow Moving,2024-10-17
PROF4018718,ITEM118718,Raw Material,High,WH_NAG_01,Zone A,Slow Moving,2024-08-27
PROF4018719,ITEM118719,Spare Parts,High,WH_MUM_01,Overflow,Slow Moving,2024-02-16
PROF4018720,ITEM118720,Finished Goods,High,WH_BLR_01,Zone B,Slow Moving,2023-04-17
PROF4018721,ITEM118721,Raw Material,Medium,WH_PUN_01,Zone A,Slow Moving,2024-09-09
PROF4018722,ITEM118722,Raw Material,Medium,WH_NAG_01,Zone A,Slow Moving,2024-07-18
PROF4018723,ITEM118723,Raw Material,High,WH_NAG_01,Zone B,Slow Moving,2024-11-07
PROF4018724,ITEM118724,Spare Parts,High,WH_DEL_01,Zone B,Slow Moving,2023-05-18
PROF4018725,ITEM118725,Raw Material,Low,WH_CHN_01,Zone A,Slow Moving,2024-07-19
PROF4018726,ITEM118726,Raw Material,Low,WH_MUM_01,Zone B,Slow Moving,2023-09-03
PROF4018727,ITEM118727,Finished Goods,Medium,WH_PUN_01,Zone B,Slow Moving,2024-08-13
PROF4018728,ITEM118728,Raw Material,Medium,WH_NAG_01,Zone B,Slow Moving,2023-12-23
PROF4018729,ITEM118729,Spare Parts,Medium,WH_BLR_01,Zone B,Slow Moving,2024-09-23
PROF4018730,ITEM118730,Packaging,Medium,WH_MUM_01,Zone A,Slow Moving,2023-07-31
PROF4018731,ITEM118731,Raw Material,High,WH_MUM_01,Zone A,Slow Moving,2024-08-21
PROF4018732,ITEM118732,Consumables,Low,WH_NAG_01,Zone C,Slow Moving,2023-07-08
PROF4018733,ITEM118733,Consumables,Low,WH_NAG_01,Zone A,Slow Moving,2024-03-16
PROF4018734,ITEM118734,Finished Goods,Low,WH_MUM_01,Zone A,Slow Moving,2024-09-04
PROF4018735,ITEM118735,Packaging,High,WH_MUM_01,Zone A,Slow Moving,2023-06-24
PROF4018736,ITEM118736,Spare Parts,High,WH_BLR_01,Zone B,Slow Moving,2023-10-25
PROF4018737,ITEM118737,Consumables,Medium,WH_BLR_01,Zone B,Slow Moving,2023-06-13
PROF4018738,ITEM118738,Raw Material,High,WH_MUM_01,Zone A,Slow Moving,2024-03-29
PROF4018739,ITEM118739,Packaging,Medium,WH_DEL_01,Zone B,Slow Moving,2024-08-20
PROF4018740,ITEM118740,Raw Material,Low,WH_MUM_01,Zone C,Slow Moving,2024-07-13
PROF4018741,ITEM118741,Raw Material,Low,WH_CHN_01,Zone B,Slow Moving,2023-12-08
PROF4018742,ITEM118742,Spare Parts,Low,WH_BLR_01,Zone B,Slow Moving,2023-11-23
PROF4018743,ITEM118743,Spare Parts,Low,WH_CHN_01,Zone C,Slow Moving,2023-01-21
PROF4018744,ITEM118744,Consumables,Medium,WH_PUN_01,Zone B,Slow Moving,2024-03-11
PROF4018745,ITEM118745,Finished Goods,High,WH_BLR_01,Zone A,Slow Moving,2024-04-04
PROF4018746,ITEM118746,Finished Goods,Low,WH_MUM_01,Zone C,Slow Moving,2023-02-13
PROF4018747,ITEM118747,Finished Goods,Low,WH_CHN_01,Zone C,Slow Moving,2023-12-25
PROF4018748,ITEM118748,Raw Material,Low,WH_NAG_01,Zone B,Slow Moving,2023-03-20
PROF4018749,ITEM118749,Raw Material,Medium,WH_PUN_01,Overflow,Slow Moving,2023-05-15
PROF4018750,ITEM118750,Raw Material,Low,WH_CHN_01,Zone C,Slow Moving,2024-02-24
PROF4018751,ITEM118751,Raw Material,Medium,WH_DEL_01,Zone C,Slow Moving,2023-08-16
PROF4018752,ITEM118752,Raw Material,Low,WH_NAG_01,Zone A,Slow Moving,2024-02-06
PROF4018753,ITEM118753,Raw Material,Low,WH_BLR_01,Zone A,Slow Moving,2024-11-28
PROF4018754,ITEM118754,Finished Goods,Low,WH_NAG_01,Zone C,Slow Moving,2024-04-04
PROF4018755,ITEM118755,Finished Goods,Low,WH_CHN_01,Zone C,Slow Moving,2023-02-27
PROF4018756,ITEM118756,Consumables,Low,WH_BLR_01,Zone A,Slow Moving,2024-06-15
PROF4018757,ITEM118757,Packaging,Medium,WH_CHN_01,Overflow,Slow Moving,2023-05-28
PROF4018758,ITEM118758,Finished Goods,Low,WH_DEL_01,Zone A,Slow Moving,2023-07-13
PROF4018759,ITEM118759,Finished Goods,High,WH_NAG_01,Zone B,Slow Moving,2023-09-05
PROF4018760,ITEM118760,Raw Material,High,WH_BLR_01,Zone B,Slow Moving,2023-02-19
PROF4018761,ITEM118761,Raw Material,High,WH_MUM_01,Zone B,Slow Moving,2023-01-14
PROF4018762,ITEM118762,Raw Material,High,WH_PUN_01,Zone A,Slow Moving,2024-04-23
PROF4018763,ITEM118763,Finished Goods,Low,WH_NAG_01,Zone A,Slow Moving,2023-12-22
PROF4018764,ITEM118764,Packaging,Medium,WH_DEL_01,Zone C,Slow Moving,2024-04-18
PROF4018765,ITEM118765,Raw Material,High,WH_CHN_01,Zone C,Slow Moving,2024-08-23
PROF4018766,ITEM118766,Raw Material,High,WH_CHN_01,Zone B,Slow Moving,2024-11-07
PROF4018767,ITEM118767,Finished Goods,Low,WH_BLR_01,Overflow,Slow Moving,2024-07-20
