Discrepancy_ID,Movement_ID,Item_ID,Warehouse_Code,Discrepancy_Date,Expected_Quantity,Actual_Quantity,Variance_Quantity,Discrepancy_Type,Root_Cause,Resolution_Status
DISC6008137,MOV3080094,ITEM138171,WH_BLR_01,02-03-22,25,32,7,Shortage,Documentation missing,Adjusted
DISC6008138,MOV3080101,ITEM128575,WH_MUM_01,02-09-21,13,13,0,Shortage,Documentation missing,Adjusted
DISC6008139,MOV3080119,ITEM107415,WH_PUN_01,15-08-23,25,33,8,Count Error,Documentation missing,Open
DISC6008140,MOV3080127,ITEM136681,WH_DEL_01,01-11-22,1,0,-1,Count Error,System posting delay,Under Investigation
DISC6008141,MOV3080166,ITEM104010,WH_BLR_01,11-03-23,10,0,-10,Shortage,System posting delay,Adjusted
DISC6008142,MOV3080174,ITEM115621,WH_BLR_01,31-12-23,14,6,-8,Wrong Item,Wrong bin placement,Under Investigation
DISC6008143,MOV3080212,ITEM129028,WH_PUN_01,18-10-24,28,18,-10,Shortage,Handling damage,Under Investigation
DISC6008144,MOV3080215,ITEM114741,WH_CHN_01,30-12-24,24,18,-6,Excess,Documentation missing,Under Investigation
DISC6008145,MOV3080255,ITEM131766,WH_DEL_01,18-09-22,19,24,5,Wrong Item,Manual counting error,Resolved
DISC6008146,MOV3080258,ITEM116341,WH_MUM_01,04-01-21,14,5,-9,Count Error,System posting delay,Under Investigation
DISC6008147,MOV3080264,ITEM126156,WH_DEL_01,12-03-22,6,1,-5,Count Error,System posting delay,Open
DISC6008148,MOV3080266,ITEM108171,WH_MUM_01,25-06-21,11,7,-4,Shortage,Manual counting error,Adjusted
DISC6008149,MOV3080270,ITEM128411,WH_DEL_01,08-07-23,14,15,1,Wrong Item,Handling damage,Open
DISC6008150,MOV3080302,ITEM130371,WH_NAG_01,07-03-22,16,20,4,Damage,Documentation missing,Adjusted
DISC6008151,MOV3080327,ITEM128579,WH_MUM_01,20-06-22,12,6,-6,Damage,System posting delay,Adjusted
DISC6008152,MOV3080340,ITEM101575,WH_CHN_01,30-05-24,18,15,-3,Damage,Manual counting error,Under Investigation
DISC6008153,MOV3080344,ITEM137395,WH_PUN_01,01-09-23,21,18,-3,Excess,Manual counting error,Adjusted
DISC6008154,MOV3080346,ITEM120555,WH_MUM_01,12-09-24,20,24,4,Count Error,Wrong bin placement,Under Investigation
DISC6008155,MOV3080351,ITEM130117,WH_CHN_01,06-12-23,13,18,5,Count Error,Wrong bin placement,Resolved
DISC6008156,MOV3080356,ITEM133009,WH_PUN_01,08-09-21,2,9,7,Excess,Wrong bin placement,Adjusted
DISC6008157,MOV3080361,ITEM100324,WH_PUN_01,27-08-24,16,25,9,Damage,Manual counting error,Adjusted
DISC6008158,MOV3080365,ITEM110343,WH_MUM_01,05-02-23,29,36,7,Wrong Item,Vendor short supply,Adjusted
DISC6008159,MOV3080382,ITEM134184,WH_CHN_01,17-04-24,30,35,5,Wrong Item,Manual counting error,Open
DISC6008160,MOV3080383,ITEM131075,WH_MUM_01,23-01-23,13,9,-4,Shortage,Documentation missing,Under Investigation
DISC6008161,MOV3080410,ITEM103185,WH_CHN_01,21-10-24,20,26,6,Excess,Manual counting error,Resolved
DISC6008162,MOV3080436,ITEM135412,WH_CHN_01,02-02-21,22,29,7,Count Error,Documentation missing,Resolved
DISC6008163,MOV3080461,ITEM111472,WH_PUN_01,02-08-23,8,0,-8,Shortage,Documentation missing,Under Investigation
DISC6008164,MOV3080465,ITEM120063,WH_MUM_01,31-12-23,14,11,-3,Shortage,Vendor short supply,Adjusted
DISC6008165,MOV3080471,ITEM110547,WH_NAG_01,28-05-21,26,17,-9,Wrong Item,Vendor short supply,Open
DISC6008166,MOV3080487,ITEM113336,WH_DEL_01,20-06-23,26,28,2,Damage,Manual counting error,Under Investigation
DISC6008167,MOV3080517,ITEM120850,WH_PUN_01,31-12-21,19,21,2,Count Error,Documentation missing,Under Investigation
DISC6008168,MOV3080519,ITEM114975,WH_MUM_01,08-01-22,10,7,-3,Count Error,Wrong bin placement,Under Investigation
DISC6008169,MOV3080536,ITEM138817,WH_DEL_01,23-12-24,17,23,6,Count Error,Documentation missing,Under Investigation
DISC6008170,MOV3080540,ITEM102723,WH_MUM_01,23-05-23,20,13,-7,Excess,Wrong bin placement,Open
DISC6008171,MOV3080584,ITEM134272,WH_DEL_01,26-01-22,33,31,-2,Damage,Wrong bin placement,Open
DISC6008172,MOV3080587,ITEM102586,WH_MUM_01,12-04-24,30,22,-8,Wrong Item,Wrong bin placement,Open
DISC6008173,MOV3080590,ITEM114649,WH_MUM_01,10-10-22,19,23,4,Damage,Documentation missing,Open
DISC6008174,MOV3080614,ITEM116477,WH_BLR_01,27-02-21,16,22,6,Count Error,Handling damage,Under Investigation
DISC6008175,MOV3080620,ITEM105526,WH_BLR_01,06-07-21,13,4,-9,Excess,System posting delay,Resolved
DISC6008176,MOV3080624,ITEM134579,WH_DEL_01,08-08-21,14,18,4,Wrong Item,System posting delay,Adjusted
DISC6008177,MOV3080627,ITEM122856,WH_MUM_01,19-09-22,32,28,-4,Shortage,Documentation missing,Under Investigation
DISC6008178,MOV3080631,ITEM127879,WH_DEL_01,14-01-22,37,45,8,Shortage,Vendor short supply,Open
DISC6008179,MOV3080634,ITEM119197,WH_CHN_01,13-03-21,12,2,-10,Excess,Vendor short supply,Open
DISC6008180,MOV3080641,ITEM121267,WH_CHN_01,20-07-23,22,31,9,Excess,Manual counting error,Adjusted
DISC6008181,MOV3080653,ITEM102235,WH_MUM_01,30-08-24,5,1,-4,Wrong Item,Vendor short supply,Resolved
DISC6008182,MOV3080659,ITEM115615,WH_DEL_01,26-02-24,18,22,4,Wrong Item,Vendor short supply,Resolved
DISC6008183,MOV3080679,ITEM126136,WH_NAG_01,24-12-23,16,6,-10,Excess,System posting delay,Resolved
DISC6008184,MOV3080691,ITEM135282,WH_BLR_01,01-07-23,17,18,1,Excess,Documentation missing,Open
DISC6008185,MOV3080696,ITEM107802,WH_BLR_01,11-11-21,20,27,7,Damage,Manual counting error,Resolved
DISC6008186,MOV3080701,ITEM120709,WH_CHN_01,16-12-23,23,32,9,Damage,System posting delay,Resolved
DISC6008187,MOV3080704,ITEM129495,WH_DEL_01,17-07-23,19,14,-5,Count Error,Manual counting error,Open
DISC6008188,MOV3080713,ITEM128045,WH_PUN_01,07-02-24,20,29,9,Wrong Item,System posting delay,Resolved
DISC6008189,MOV3080718,ITEM113446,WH_NAG_01,08-08-21,16,8,-8,Excess,Handling damage,Resolved
DISC6008190,MOV3080733,ITEM132630,WH_MUM_01,11-04-21,19,18,-1,Excess,Vendor short supply,Under Investigation
DISC6008191,MOV3080763,ITEM118396,WH_MUM_01,11-07-23,17,13,-4,Damage,Manual counting error,Adjusted
DISC6008192,MOV3080766,ITEM106199,WH_CHN_01,04-07-23,14,17,3,Excess,Vendor short supply,Open
DISC6008193,MOV3080771,ITEM132407,WH_DEL_01,05-10-23,34,24,-10,Count Error,Documentation missing,Adjusted
DISC6008194,MOV3080781,ITEM117380,WH_CHN_01,01-11-21,15,24,9,Shortage,Documentation missing,Resolved
DISC6008195,MOV3080787,ITEM130335,WH_CHN_01,26-02-22,28,20,-8,Excess,System posting delay,Adjusted
DISC6008196,MOV3080798,ITEM126304,WH_BLR_01,05-12-23,23,17,-6,Wrong Item,System posting delay,Resolved
DISC6008197,MOV3080831,ITEM106805,WH_PUN_01,18-02-22,29,25,-4,Count Error,System posting delay,Open
DISC6008198,MOV3080843,ITEM126580,WH_PUN_01,17-08-22,21,27,6,Shortage,System posting delay,Resolved
DISC6008199,MOV3080844,ITEM133893,WH_DEL_01,27-05-23,7,4,-3,Damage,Documentation missing,Adjusted
DISC6008200,MOV3080851,ITEM121950,WH_NAG_01,15-06-21,22,12,-10,Damage,Handling damage,Under Investigation
DISC6008201,MOV3080872,ITEM129895,WH_NAG_01,29-08-23,10,1,-9,Shortage,Manual counting error,Open
DISC6008202,MOV3080874,ITEM115955,WH_DEL_01,22-12-22,30,33,3,Wrong Item,Manual counting error,Resolved
DISC6008203,MOV3080879,ITEM119322,WH_MUM_01,07-01-21,12,16,4,Wrong Item,Wrong bin placement,Adjusted
DISC6008204,MOV3080894,ITEM104829,WH_BLR_01,25-03-24,22,24,2,Excess,System posting delay,Under Investigation
DISC6008205,MOV3080906,ITEM102121,WH_MUM_01,14-03-22,30,36,6,Count Error,Vendor short supply,Open
DISC6008206,MOV3080922,ITEM124652,WH_BLR_01,09-08-22,27,31,4,Wrong Item,Wrong bin placement,Resolved
DISC6008207,MOV3080928,ITEM112114,WH_BLR_01,06-07-23,18,9,-9,Damage,Manual counting error,Open
DISC6008208,MOV3080943,ITEM129444,WH_DEL_01,13-02-21,14,4,-10,Count Error,System posting delay,Open
DISC6008209,MOV3080944,ITEM119624,WH_MUM_01,21-04-22,9,10,1,Wrong Item,Handling damage,Adjusted
DISC6008210,MOV3080949,ITEM119536,WH_PUN_01,03-11-23,21,22,1,Count Error,Vendor short supply,Resolved
DISC6008211,MOV3080950,ITEM134281,WH_DEL_01,13-04-23,4,13,9,Damage,Vendor short supply,Open
DISC6008212,MOV3080956,ITEM113858,WH_PUN_01,04-09-21,39,46,7,Wrong Item,System posting delay,Open
DISC6008213,MOV3080957,ITEM139423,WH_DEL_01,14-01-23,32,37,5,Damage,Wrong bin placement,Adjusted
DISC6008214,MOV3080963,ITEM103850,WH_DEL_01,13-03-21,15,15,0,Shortage,Documentation missing,Open
DISC6008215,MOV3080971,ITEM113038,WH_BLR_01,24-06-24,10,0,-10,Shortage,Manual counting error,Open
DISC6008216,MOV3080977,ITEM129814,WH_BLR_01,02-03-21,27,35,8,Excess,Manual counting error,Open
DISC6008217,MOV3080999,ITEM133171,WH_PUN_01,03-02-21,32,35,3,Shortage,Manual counting error,Resolved
DISC6008218,MOV3081012,ITEM121789,WH_DEL_01,11-04-22,20,20,0,Wrong Item,System posting delay,Under Investigation
DISC6008219,MOV3081019,ITEM131062,WH_CHN_01,01-04-24,15,14,-1,Count Error,System posting delay,Resolved
DISC6008220,MOV3081023,ITEM138186,WH_PUN_01,29-10-24,31,21,-10,Shortage,Wrong bin placement,Adjusted
DISC6008221,MOV3081031,ITEM102534,WH_CHN_01,31-01-23,25,21,-4,Shortage,Manual counting error,Open
DISC6008222,MOV3081068,ITEM131670,WH_PUN_01,30-09-23,15,8,-7,Shortage,Documentation missing,Under Investigation
DISC6008223,MOV3081097,ITEM119840,WH_NAG_01,03-07-22,37,46,9,Shortage,Manual counting error,Under Investigation
DISC6008224,MOV3081114,ITEM123876,WH_BLR_01,22-07-24,18,18,0,Damage,Vendor short supply,Under Investigation
DISC6008225,MOV3081117,ITEM132762,WH_BLR_01,07-04-24,22,18,-4,Count Error,Documentation missing,Under Investigation
DISC6008226,MOV3081122,ITEM120301,WH_MUM_01,14-02-24,28,21,-7,Wrong Item,Manual counting error,Under Investigation
DISC6008227,MOV3081124,ITEM133371,WH_NAG_01,12-02-22,12,18,6,Excess,Manual counting error,Under Investigation
DISC6008228,MOV3081136,ITEM103639,WH_CHN_01,02-12-24,15,7,-8,Wrong Item,Documentation missing,Resolved
DISC6008229,MOV3081141,ITEM138891,WH_DEL_01,03-03-24,30,25,-5,Wrong Item,Handling damage,Adjusted
DISC6008230,MOV3081153,ITEM118846,WH_DEL_01,21-01-24,22,29,7,Shortage,Wrong bin placement,Under Investigation
DISC6008231,MOV3081161,ITEM132882,WH_NAG_01,04-03-22,23,15,-8,Shortage,Vendor short supply,Resolved
DISC6008232,MOV3081171,ITEM128809,WH_DEL_01,13-05-23,6,1,-5,Count Error,System posting delay,Under Investigation
DISC6008233,MOV3081174,ITEM126539,WH_CHN_01,01-01-23,14,13,-1,Count Error,Documentation missing,Resolved
DISC6008234,MOV3081177,ITEM101228,WH_BLR_01,21-02-24,36,39,3,Wrong Item,Vendor short supply,Adjusted
DISC6008235,MOV3081185,ITEM130507,WH_BLR_01,30-12-24,24,23,-1,Count Error,Wrong bin placement,Under Investigation
DISC6008236,MOV3081201,ITEM135610,WH_PUN_01,10-12-22,24,19,-5,Shortage,Vendor short supply,Resolved
DISC6008237,MOV3081208,ITEM107735,WH_NAG_01,01-04-23,12,13,1,Wrong Item,Handling damage,Adjusted
DISC6008238,MOV3081228,ITEM102647,WH_PUN_01,09-12-22,25,31,6,Wrong Item,Handling damage,Open
DISC6008239,MOV3081252,ITEM118171,WH_DEL_01,18-01-22,10,13,3,Damage,Wrong bin placement,Adjusted
DISC6008240,MOV3081261,ITEM105895,WH_DEL_01,06-10-21,22,30,8,Count Error,System posting delay,Resolved
DISC6008241,MOV3081270,ITEM108730,WH_CHN_01,14-03-21,29,31,2,Excess,System posting delay,Under Investigation
DISC6008242,MOV3081292,ITEM104565,WH_BLR_01,22-04-21,7,1,-6,Excess,Documentation missing,Resolved
DISC6008243,MOV3081307,ITEM122018,WH_CHN_01,26-11-22,3,10,7,Excess,Handling damage,Adjusted
DISC6008244,MOV3081341,ITEM134475,WH_MUM_01,30-10-21,21,30,9,Excess,Handling damage,Under Investigation
DISC6008245,MOV3081346,ITEM121100,WH_MUM_01,06-10-24,17,18,1,Count Error,Documentation missing,Open
DISC6008246,MOV3081349,ITEM101936,WH_DEL_01,23-01-23,24,27,3,Damage,System posting delay,Adjusted
DISC6008247,MOV3081351,ITEM126911,WH_BLR_01,28-12-24,21,20,-1,Shortage,Vendor short supply,Under Investigation
DISC6008248,MOV3081375,ITEM106980,WH_NAG_01,28-04-21,9,14,5,Damage,Documentation missing,Resolved
DISC6008249,MOV3081386,ITEM115107,WH_BLR_01,01-09-22,27,26,-1,Shortage,Documentation missing,Adjusted
DISC6008250,MOV3081395,ITEM125081,WH_DEL_01,23-06-21,10,19,9,Damage,System posting delay,Resolved
DISC6008251,MOV3081401,ITEM127827,WH_DEL_01,04-08-24,9,8,-1,Excess,Documentation missing,Resolved
DISC6008252,MOV3081421,ITEM113992,WH_DEL_01,05-05-22,23,26,3,Count Error,Manual counting error,Under Investigation
DISC6008253,MOV3081422,ITEM114831,WH_CHN_01,13-10-22,21,22,1,Excess,System posting delay,Under Investigation
DISC6008254,MOV3081424,ITEM113012,WH_BLR_01,06-06-24,34,40,6,Excess,Vendor short supply,Open
DISC6008255,MOV3081438,ITEM101019,WH_CHN_01,15-12-22,26,29,3,Damage,Manual counting error,Under Investigation
DISC6008256,MOV3081443,ITEM133029,WH_BLR_01,04-08-22,29,23,-6,Excess,Manual counting error,Under Investigation
DISC6008257,MOV3081468,ITEM108252,WH_NAG_01,30-04-23,15,12,-3,Shortage,Handling damage,Adjusted
DISC6008258,MOV3081485,ITEM111405,WH_PUN_01,17-02-23,12,16,4,Shortage,Handling damage,Under Investigation
DISC6008259,MOV3081487,ITEM132246,WH_MUM_01,24-11-21,6,6,0,Shortage,Documentation missing,Under Investigation
DISC6008260,MOV3081499,ITEM118776,WH_MUM_01,11-07-21,28,18,-10,Count Error,Documentation missing,Open
DISC6008261,MOV3081521,ITEM110139,WH_CHN_01,23-05-21,4,0,-4,Count Error,Vendor short supply,Open
DISC6008262,MOV3081524,ITEM130582,WH_DEL_01,20-02-22,40,37,-3,Count Error,Wrong bin placement,Resolved
DISC6008263,MOV3081533,ITEM126719,WH_CHN_01,22-04-23,15,14,-1,Count Error,System posting delay,Resolved
DISC6008264,MOV3081543,ITEM111474,WH_MUM_01,16-04-24,33,27,-6,Wrong Item,System posting delay,Under Investigation
DISC6008265,MOV3081546,ITEM139085,WH_CHN_01,12-09-23,28,24,-4,Shortage,Wrong bin placement,Resolved
DISC6008266,MOV3081552,ITEM122165,WH_NAG_01,28-11-21,20,11,-9,Shortage,Vendor short supply,Resolved
DISC6008267,MOV3081556,ITEM103077,WH_DEL_01,04-01-23,13,16,3,Count Error,System posting delay,Adjusted
DISC6008268,MOV3081558,ITEM135794,WH_BLR_01,04-04-23,36,32,-4,Damage,Wrong bin placement,Resolved
DISC6008269,MOV3081559,ITEM114561,WH_PUN_01,04-12-23,39,38,-1,Count Error,Vendor short supply,Under Investigation
DISC6008270,MOV3081565,ITEM138688,WH_MUM_01,03-03-24,17,11,-6,Wrong Item,Documentation missing,Under Investigation
DISC6008271,MOV3081581,ITEM101015,WH_DEL_01,08-11-24,22,31,9,Count Error,Handling damage,Open
DISC6008272,MOV3081583,ITEM113078,WH_PUN_01,29-04-21,23,29,6,Count Error,Vendor short supply,Resolved
DISC6008273,MOV3081597,ITEM134649,WH_PUN_01,29-01-24,9,16,7,Shortage,Handling damage,Under Investigation
DISC6008274,MOV3081603,ITEM121688,WH_DEL_01,30-04-21,18,15,-3,Wrong Item,System posting delay,Open
DISC6008275,MOV3081614,ITEM135157,WH_NAG_01,09-08-24,21,12,-9,Damage,Manual counting error,Resolved
DISC6008276,MOV3081631,ITEM130932,WH_BLR_01,30-07-21,27,20,-7,Excess,Documentation missing,Resolved
DISC6008277,MOV3081632,ITEM110701,WH_PUN_01,14-11-24,15,17,2,Shortage,Vendor short supply,Resolved
DISC6008278,MOV3081636,ITEM103493,WH_BLR_01,02-01-23,16,21,5,Shortage,Vendor short supply,Resolved
DISC6008279,MOV3081637,ITEM133764,WH_NAG_01,13-11-22,11,1,-10,Wrong Item,Documentation missing,Adjusted
DISC6008280,MOV3081664,ITEM103343,WH_MUM_01,15-02-21,25,34,9,Shortage,Vendor short supply,Under Investigation
DISC6008281,MOV3081679,ITEM119666,WH_BLR_01,07-08-24,22,30,8,Shortage,System posting delay,Open
DISC6008282,MOV3081684,ITEM104595,WH_MUM_01,27-10-22,32,36,4,Shortage,Handling damage,Under Investigation
DISC6008283,MOV3081685,ITEM110956,WH_BLR_01,22-07-21,28,25,-3,Excess,Vendor short supply,Resolved
DISC6008284,MOV3081702,ITEM106070,WH_NAG_01,13-03-24,18,15,-3,Excess,Vendor short supply,Open
DISC6008285,MOV3081708,ITEM116876,WH_DEL_01,10-03-22,19,15,-4,Shortage,Vendor short supply,Adjusted
DISC6008286,MOV3081712,ITEM133454,WH_BLR_01,17-12-24,30,35,5,Damage,System posting delay,Open
DISC6008287,MOV3081723,ITEM115649,WH_CHN_01,22-02-24,15,10,-5,Wrong Item,Vendor short supply,Open
DISC6008288,MOV3081727,ITEM119569,WH_BLR_01,04-12-24,2,0,-2,Damage,Manual counting error,Resolved
DISC6008289,MOV3081732,ITEM119989,WH_CHN_01,25-02-24,27,20,-7,Excess,Handling damage,Adjusted
DISC6008290,MOV3081742,ITEM118175,WH_MUM_01,19-05-24,14,5,-9,Damage,System posting delay,Under Investigation
DISC6008291,MOV3081773,ITEM100661,WH_DEL_01,09-01-23,12,16,4,Excess,Documentation missing,Under Investigation
DISC6008292,MOV3081793,ITEM128076,WH_DEL_01,07-01-23,15,17,2,Excess,Vendor short supply,Under Investigation
DISC6008293,MOV3081806,ITEM106830,WH_MUM_01,25-02-24,29,21,-8,Shortage,Wrong bin placement,Resolved
DISC6008294,MOV3081813,ITEM131593,WH_CHN_01,06-11-24,42,51,9,Damage,Vendor short supply,Adjusted
DISC6008295,MOV3081825,ITEM133094,WH_PUN_01,10-04-22,19,22,3,Shortage,System posting delay,Open
DISC6008296,MOV3081831,ITEM104183,WH_PUN_01,20-01-24,41,36,-5,Count Error,Wrong bin placement,Open
DISC6008297,MOV3081847,ITEM107880,WH_DEL_01,30-07-24,3,0,-3,Damage,Vendor short supply,Adjusted
DISC6008298,MOV3081869,ITEM138622,WH_NAG_01,20-11-24,10,0,-10,Damage,Handling damage,Under Investigation
DISC6008299,MOV3081872,ITEM134169,WH_CHN_01,11-06-22,28,32,4,Count Error,Manual counting error,Resolved
DISC6008300,MOV3081873,ITEM120403,WH_MUM_01,11-03-24,17,10,-7,Excess,Manual counting error,Resolved
DISC6008301,MOV3081903,ITEM121250,WH_CHN_01,06-01-21,15,15,0,Damage,Wrong bin placement,Adjusted
DISC6008302,MOV3081921,ITEM130444,WH_DEL_01,08-05-24,22,22,0,Wrong Item,System posting delay,Adjusted
DISC6008303,MOV3081927,ITEM105469,WH_NAG_01,05-03-22,18,25,7,Shortage,System posting delay,Adjusted
DISC6008304,MOV3081941,ITEM132285,WH_PUN_01,21-11-24,36,28,-8,Wrong Item,Wrong bin placement,Open
DISC6008305,MOV3081945,ITEM117331,WH_CHN_01,05-05-24,9,5,-4,Damage,Manual counting error,Under Investigation
DISC6008306,MOV3081975,ITEM112547,WH_BLR_01,21-12-22,10,15,5,Count Error,Documentation missing,Under Investigation
DISC6008307,MOV3081978,ITEM132445,WH_BLR_01,14-05-22,15,15,0,Count Error,Wrong bin placement,Open
DISC6008308,MOV3081988,ITEM116868,WH_PUN_01,31-07-22,20,29,9,Shortage,Handling damage,Under Investigation
DISC6008309,MOV3081995,ITEM135636,WH_MUM_01,30-09-24,22,15,-7,Wrong Item,Vendor short supply,Adjusted
DISC6008310,MOV3081996,ITEM138418,WH_MUM_01,01-12-21,29,20,-9,Excess,Handling damage,Adjusted
DISC6008311,MOV3082008,ITEM106972,WH_PUN_01,03-10-24,26,21,-5,Damage,System posting delay,Resolved
DISC6008312,MOV3082009,ITEM107611,WH_PUN_01,14-03-23,17,22,5,Count Error,Documentation missing,Under Investigation
DISC6008313,MOV3082016,ITEM111868,WH_DEL_01,11-09-23,15,19,4,Excess,Manual counting error,Under Investigation
DISC6008314,MOV3082021,ITEM138226,WH_DEL_01,17-03-23,12,3,-9,Count Error,Documentation missing,Under Investigation
DISC6008315,MOV3082023,ITEM121555,WH_DEL_01,17-12-21,14,20,6,Excess,Vendor short supply,Resolved
DISC6008316,MOV3082031,ITEM124912,WH_MUM_01,02-04-21,28,24,-4,Count Error,Vendor short supply,Under Investigation
DISC6008317,MOV3082037,ITEM131932,WH_BLR_01,14-10-23,14,7,-7,Wrong Item,Documentation missing,Adjusted
DISC6008318,MOV3082042,ITEM118173,WH_BLR_01,20-10-22,16,18,2,Wrong Item,Handling damage,Open
DISC6008319,MOV3082045,ITEM137163,WH_BLR_01,21-09-22,12,8,-4,Shortage,Wrong bin placement,Under Investigation
DISC6008320,MOV3082064,ITEM133807,WH_BLR_01,04-04-23,16,7,-9,Excess,Handling damage,Adjusted
DISC6008321,MOV3082075,ITEM110798,WH_DEL_01,18-04-24,16,9,-7,Wrong Item,Manual counting error,Open
DISC6008322,MOV3082076,ITEM106738,WH_NAG_01,02-09-22,1,9,8,Wrong Item,Manual counting error,Adjusted
DISC6008323,MOV3082079,ITEM124301,WH_MUM_01,27-11-22,27,21,-6,Count Error,Manual counting error,Adjusted
DISC6008324,MOV3082090,ITEM136857,WH_CHN_01,15-03-22,28,20,-8,Excess,Vendor short supply,Resolved
DISC6008325,MOV3082094,ITEM103986,WH_MUM_01,26-02-24,25,25,0,Excess,Vendor short supply,Under Investigation
DISC6008326,MOV3082096,ITEM127448,WH_CHN_01,15-07-21,19,17,-2,Excess,Wrong bin placement,Adjusted
DISC6008327,MOV3082102,ITEM109841,WH_NAG_01,05-08-21,8,6,-2,Count Error,Vendor short supply,Adjusted
DISC6008328,MOV3082108,ITEM128563,WH_MUM_01,14-11-22,35,28,-7,Excess,Handling damage,Resolved
DISC6008329,MOV3082125,ITEM113590,WH_NAG_01,09-05-22,23,22,-1,Shortage,Manual counting error,Resolved
DISC6008330,MOV3082163,ITEM135411,WH_CHN_01,27-06-23,11,1,-10,Damage,Manual counting error,Resolved
DISC6008331,MOV3082167,ITEM135144,WH_NAG_01,27-07-23,25,31,6,Shortage,Handling damage,Under Investigation
DISC6008332,MOV3082173,ITEM106728,WH_BLR_01,09-12-24,29,25,-4,Wrong Item,Documentation missing,Adjusted
DISC6008333,MOV3082183,ITEM103548,WH_DEL_01,01-06-22,12,18,6,Damage,Vendor short supply,Resolved
DISC6008334,MOV3082196,ITEM110122,WH_MUM_01,04-02-24,13,8,-5,Count Error,Handling damage,Open
DISC6008335,MOV3082212,ITEM133103,WH_DEL_01,16-11-21,22,24,2,Excess,Manual counting error,Under Investigation
DISC6008336,MOV3082227,ITEM134325,WH_CHN_01,27-12-21,24,22,-2,Shortage,Vendor short supply,Resolved
DISC6008337,MOV3082229,ITEM120388,WH_PUN_01,28-02-23,2,6,4,Excess,Handling damage,Open
DISC6008338,MOV3082281,ITEM134268,WH_NAG_01,06-04-23,24,28,4,Excess,Manual counting error,Open
DISC6008339,MOV3082292,ITEM139507,WH_PUN_01,04-12-24,18,25,7,Excess,Documentation missing,Resolved
DISC6008340,MOV3082295,ITEM114784,WH_CHN_01,01-06-23,27,28,1,Wrong Item,System posting delay,Open
DISC6008341,MOV3082332,ITEM117831,WH_DEL_01,25-12-22,20,13,-7,Excess,Documentation missing,Adjusted
DISC6008342,MOV3082335,ITEM117346,WH_MUM_01,02-01-24,41,36,-5,Damage,System posting delay,Under Investigation
DISC6008343,MOV3082339,ITEM129948,WH_CHN_01,12-02-21,21,21,0,Excess,System posting delay,Resolved
DISC6008344,MOV3082341,ITEM128712,WH_NAG_01,30-11-23,30,30,0,Excess,Wrong bin placement,Open
