Item_ID,Item_Description,Item_Category,Priority_Level,UOM,Warehouse_Code,Warehouse_City,Active_Flag
ITEM118994,Inventory Item 18995,Finished Goods,Medium,Pallet,WH_PUN_01,Pune,Yes
ITEM118995,Inventory Item 18996,Raw Material,Low,Kg,WH_CHN_01,Chennai,Yes
ITEM118996,Inventory Item 18997,Finished Goods,High,Nos,WH_CHN_01,Chennai,Yes
ITEM118997,Inventory Item 18998,Finished Goods,Medium,Nos,WH_BLR_01,Bangalore,Yes
ITEM118998,Inventory Item 18999,Spare Parts,Low,Box,WH_PUN_01,Pune,Yes
ITEM118999,Inventory Item 19000,Raw Material,Low,Box,WH_DEL_01,Delhi,Yes
ITEM119000,Inventory Item 19001,Raw Material,Low,Kg,WH_MUM_01,Mumbai,No
ITEM119001,Inventory Item 19002,Raw Material,Low,Kg,WH_NAG_01,Nagpur,Yes
ITEM119002,Inventory Item 19003,Packaging,Medium,Kg,WH_MUM_01,Mumbai,Yes
ITEM119003,Inventory Item 19004,Raw Material,Low,Kg,WH_CHN_01,Chennai,Yes
ITEM119004,Inventory Item 19005,Consumables,Low,Nos,WH_DEL_01,Delhi,No
ITEM119005,Inventory Item 19006,Raw Material,Medium,Kg,WH_BLR_01,Bangalore,Yes
ITEM119006,Inventory Item 19007,Finished Goods,Low,Nos,WH_DEL_01,Delhi,No
ITEM119007,Inventory Item 19008,Consumables,Medium,Pallet,WH_MUM_01,Mumbai,No
ITEM119008,Inventory Item 19009,Raw Material,High,Kg,WH_NAG_01,Nagpur,Yes
ITEM119009,Inventory Item 19010,Raw Material,High,Nos,WH_PUN_01,Pune,No
ITEM119010,Inventory Item 19011,Raw Material,Medium,Kg,WH_CHN_01,Chennai,No
ITEM119011,Inventory Item 19012,Finished Goods,Low,Nos,WH_PUN_01,Pune,No
ITEM119012,Inventory Item 19013,Finished Goods,Medium,Pallet,WH_NAG_01,Nagpur,Yes
ITEM119013,Inventory Item 19014,Packaging,High,Box,WH_MUM_01,Mumbai,Yes
ITEM119014,Inventory Item 19015,Spare Parts,Low,Box,WH_BLR_01,Bangalore,Yes
ITEM119015,Inventory Item 19016,Packaging,High,Kg,WH_MUM_01,Mumbai,Yes
ITEM119016,Inventory Item 19017,Finished Goods,Medium,Kg,WH_BLR_01,Bangalore,Yes
ITEM119017,Inventory Item 19018,Packaging,Medium,Nos,WH_PUN_01,Pune,No
ITEM119018,Inventory Item 19019,Spare Parts,Medium,Box,WH_DEL_01,Delhi,Yes
ITEM119019,Inventory Item 19020,Spare Parts,Medium,Box,WH_NAG_01,Nagpur,Yes
ITEM119020,Inventory Item 19021,Raw Material,Low,Kg,WH_DEL_01,Delhi,Yes
ITEM119021,Inventory Item 19022,Finished Goods,Low,Pallet,WH_PUN_01,Pune,Yes
ITEM119022,Inventory Item 19023,Finished Goods,Medium,Nos,WH_NAG_01,Nagpur,No
ITEM119023,Inventory Item 19024,Spare Parts,Low,Box,WH_MUM_01,Mumbai,Yes
ITEM119024,Inventory Item 19025,Packaging,High,Nos,WH_MUM_01,Mumbai,No
ITEM119025,Inventory Item 19026,Packaging,Medium,Box,WH_DEL_01,Delhi,Yes
ITEM119026,Inventory Item 19027,Finished Goods,Medium,Box,WH_CHN_01,Chennai,Yes
ITEM119027,Inventory Item 19028,Packaging,Medium,Nos,WH_NAG_01,Nagpur,Yes
ITEM119028,Inventory Item 19029,Consumables,Medium,Box,WH_CHN_01,Chennai,Yes
ITEM119029,Inventory Item 19030,Finished Goods,Low,Kg,WH_BLR_01,Bangalore,Yes
ITEM119030,Inventory Item 19031,Packaging,Medium,Box,WH_MUM_01,Mumbai,Yes
ITEM119031,Inventory Item 19032,Raw Material,High,Pallet,WH_MUM_01,Mumbai,No
ITEM119032,Inventory Item 19033,Packaging,Medium,Box,WH_BLR_01,Bangalore,No
ITEM119033,Inventory Item 19034,Raw Material,Medium,Nos,WH_BLR_01,Bangalore,Yes
ITEM119034,Inventory Item 19035,Consumables,High,Box,WH_NAG_01,Nagpur,Yes
ITEM119035,Inventory Item 19036,Finished Goods,Medium,Pallet,WH_MUM_01,Mumbai,Yes
ITEM119036,Inventory Item 19037,Consumables,Medium,Pallet,WH_CHN_01,Chennai,Yes
ITEM119037,Inventory Item 19038,Raw Material,Low,Kg,WH_MUM_01,Mumbai,Yes
ITEM119038,Inventory Item 19039,Consumables,High,Box,WH_BLR_01,Bangalore,No
ITEM119039,Inventory Item 19040,Consumables,Low,Pallet,WH_NAG_01,Nagpur,Yes
ITEM119040,Inventory Item 19041,Raw Material,Medium,Nos,WH_MUM_01,Mumbai,Yes
ITEM119041,Inventory Item 19042,Raw Material,Low,Nos,WH_MUM_01,Mumbai,Yes
ITEM119042,Inventory Item 19043,Finished Goods,High,Kg,WH_CHN_01,Chennai,Yes
ITEM119043,Inventory Item 19044,Spare Parts,Medium,Pallet,WH_BLR_01,Bangalore,Yes
ITEM119044,Inventory Item 19045,Finished Goods,Medium,Pallet,WH_NAG_01,Nagpur,Yes
ITEM119045,Inventory Item 19046,Raw Material,High,Kg,WH_BLR_01,Bangalore,No
ITEM119046,Inventory Item 19047,Raw Material,High,Kg,WH_DEL_01,Delhi,No
ITEM119047,Inventory Item 19048,Packaging,High,Kg,WH_CHN_01,Chennai,No
ITEM119048,Inventory Item 19049,Raw Material,High,Kg,WH_DEL_01,Delhi,Yes
ITEM119049,Inventory Item 19050,Spare Parts,Medium,Pallet,WH_MUM_01,Mumbai,Yes
ITEM119050,Inventory Item 19051,Raw Material,Medium,Box,WH_CHN_01,Chennai,Yes
ITEM119051,Inventory Item 19052,Raw Material,Low,Nos,WH_BLR_01,Bangalore,Yes
ITEM119052,Inventory Item 19053,Packaging,High,Kg,WH_BLR_01,Bangalore,Yes
ITEM119053,Inventory Item 19054,Raw Material,Medium,Pallet,WH_CHN_01,Chennai,Yes
ITEM119054,Inventory Item 19055,Raw Material,Medium,Pallet,WH_CHN_01,Chennai,Yes
ITEM119055,Inventory Item 19056,Raw Material,Low,Kg,WH_PUN_01,Pune,No
ITEM119056,Inventory Item 19057,Finished Goods,Low,Box,WH_PUN_01,Pune,No
ITEM119057,Inventory Item 19058,Finished Goods,Medium,Pallet,WH_PUN_01,Pune,Yes
ITEM119058,Inventory Item 19059,Packaging,Medium,Nos,WH_NAG_01,Nagpur,Yes
ITEM119059,Inventory Item 19060,Finished Goods,Low,Nos,WH_MUM_01,Mumbai,No
ITEM119060,Inventory Item 19061,Raw Material,High,Kg,WH_DEL_01,Delhi,Yes
ITEM119061,Inventory Item 19062,Raw Material,Medium,Nos,WH_BLR_01,Bangalore,Yes
ITEM119062,Inventory Item 19063,Raw Material,Medium,Pallet,WH_MUM_01,Mumbai,Yes
ITEM119063,Inventory Item 19064,Raw Material,Medium,Kg,WH_DEL_01,Delhi,Yes
ITEM119064,Inventory Item 19065,Raw Material,Low,Kg,WH_PUN_01,Pune,Yes
ITEM119065,Inventory Item 19066,Packaging,High,Box,WH_NAG_01,Nagpur,Yes
ITEM119066,Inventory Item 19067,Raw Material,Medium,Nos,WH_NAG_01,Nagpur,Yes
ITEM119067,Inventory Item 19068,Raw Material,Medium,Box,WH_NAG_01,Nagpur,Yes
ITEM119068,Inventory Item 19069,Packaging,Medium,Pallet,WH_CHN_01,Chennai,Yes
ITEM119069,Inventory Item 19070,Consumables,Medium,Nos,WH_DEL_01,Delhi,No
ITEM119070,Inventory Item 19071,Finished Goods,Medium,Pallet,WH_DEL_01,Delhi,Yes
ITEM119071,Inventory Item 19072,Raw Material,Low,Box,WH_MUM_01,Mumbai,Yes
ITEM119072,Inventory Item 19073,Raw Material,Medium,Nos,WH_NAG_01,Nagpur,Yes
ITEM119073,Inventory Item 19074,Packaging,Medium,Nos,WH_MUM_01,Mumbai,Yes
ITEM119074,Inventory Item 19075,Finished Goods,Medium,Nos,WH_PUN_01,Pune,Yes
ITEM119075,Inventory Item 19076,Raw Material,High,Pallet,WH_DEL_01,Delhi,No
ITEM119076,Inventory Item 19077,Finished Goods,High,Kg,WH_MUM_01,Mumbai,No
ITEM119077,Inventory Item 19078,Finished Goods,Medium,Kg,WH_PUN_01,Pune,Yes
ITEM119078,Inventory Item 19079,Packaging,High,Box,WH_PUN_01,Pune,Yes
ITEM119079,Inventory Item 19080,Finished Goods,Low,Pallet,WH_MUM_01,Mumbai,Yes
ITEM119080,Inventory Item 19081,Packaging,Medium,Kg,WH_DEL_01,Delhi,No
ITEM119081,Inventory Item 19082,Packaging,Medium,Kg,WH_NAG_01,Nagpur,Yes
ITEM119082,Inventory Item 19083,Finished Goods,Medium,Kg,WH_CHN_01,Chennai,Yes
ITEM119083,Inventory Item 19084,Raw Material,High,Kg,WH_MUM_01,Mumbai,Yes
ITEM119084,Inventory Item 19085,Finished Goods,Medium,Nos,WH_NAG_01,Nagpur,Yes
ITEM119085,Inventory Item 19086,Raw Material,Medium,Pallet,WH_NAG_01,Nagpur,No
ITEM119086,Inventory Item 19087,Raw Material,Low,Kg,WH_NAG_01,Nagpur,Yes
ITEM119087,Inventory Item 19088,Raw Material,Low,Nos,WH_DEL_01,Delhi,Yes
ITEM119088,Inventory Item 19089,Spare Parts,Medium,Kg,WH_BLR_01,Bangalore,Yes
ITEM119089,Inventory Item 19090,Consumables,Medium,Kg,WH_CHN_01,Chennai,Yes
ITEM119090,Inventory Item 19091,Consumables,High,Kg,WH_CHN_01,Chennai,Yes
ITEM119091,Inventory Item 19092,Finished Goods,Medium,Pallet,WH_NAG_01,Nagpur,Yes
ITEM119092,Inventory Item 19093,Consumables,Low,Box,WH_PUN_01,Pune,No
ITEM119093,Inventory Item 19094,Raw Material,Low,Box,WH_PUN_01,Pune,No
ITEM119094,Inventory Item 19095,Spare Parts,Low,Pallet,WH_DEL_01,Delhi,Yes
ITEM119095,Inventory Item 19096,Raw Material,High,Pallet,WH_PUN_01,Pune,Yes
ITEM119096,Inventory Item 19097,Raw Material,Medium,Kg,WH_DEL_01,Delhi,Yes
ITEM119097,Inventory Item 19098,Packaging,Medium,Nos,WH_MUM_01,Mumbai,Yes
ITEM119098,Inventory Item 19099,Consumables,Medium,Pallet,WH_PUN_01,Pune,No
ITEM119099,Inventory Item 19100,Packaging,Medium,Nos,WH_DEL_01,Delhi,Yes
ITEM119100,Inventory Item 19101,Finished Goods,Medium,Pallet,WH_MUM_01,Mumbai,Yes
ITEM119101,Inventory Item 19102,Packaging,Medium,Box,WH_NAG_01,Nagpur,No
ITEM119102,Inventory Item 19103,Finished Goods,Medium,Kg,WH_BLR_01,Bangalore,Yes
ITEM119103,Inventory Item 19104,Raw Material,Low,Kg,WH_NAG_01,Nagpur,No
ITEM119104,Inventory Item 19105,Consumables,Low,Kg,WH_PUN_01,Pune,Yes
ITEM119105,Inventory Item 19106,Packaging,Medium,Box,WH_BLR_01,Bangalore,Yes
ITEM119106,Inventory Item 19107,Raw Material,High,Box,WH_DEL_01,Delhi,Yes
ITEM119107,Inventory Item 19108,Packaging,High,Kg,WH_PUN_01,Pune,Yes
ITEM119108,Inventory Item 19109,Consumables,Medium,Box,WH_PUN_01,Pune,Yes
ITEM119109,Inventory Item 19110,Raw Material,Medium,Nos,WH_PUN_01,Pune,No
ITEM119110,Inventory Item 19111,Raw Material,Medium,Nos,WH_BLR_01,Bangalore,Yes
ITEM119111,Inventory Item 19112,Raw Material,High,Box,WH_NAG_01,Nagpur,Yes
ITEM119112,Inventory Item 19113,Finished Goods,Medium,Kg,WH_BLR_01,Bangalore,Yes
ITEM119113,Inventory Item 19114,Spare Parts,Medium,Box,WH_MUM_01,Mumbai,Yes
ITEM119114,Inventory Item 19115,Finished Goods,High,Box,WH_DEL_01,Delhi,Yes
ITEM119115,Inventory Item 19116,Finished Goods,Medium,Nos,WH_PUN_01,Pune,Yes
ITEM119116,Inventory Item 19117,Raw Material,Low,Box,WH_DEL_01,Delhi,Yes
ITEM119117,Inventory Item 19118,Finished Goods,Medium,Nos,WH_NAG_01,Nagpur,Yes
ITEM119118,Inventory Item 19119,Finished Goods,Low,Kg,WH_MUM_01,Mumbai,Yes
ITEM119119,Inventory Item 19120,Finished Goods,High,Box,WH_MUM_01,Mumbai,No
ITEM119120,Inventory Item 19121,Spare Parts,Medium,Box,WH_MUM_01,Mumbai,Yes
ITEM119121,Inventory Item 19122,Raw Material,Low,Nos,WH_BLR_01,Bangalore,No
ITEM119122,Inventory Item 19123,Finished Goods,High,Nos,WH_BLR_01,Bangalore,Yes
ITEM119123,Inventory Item 19124,Raw Material,Medium,Pallet,WH_BLR_01,Bangalore,Yes
ITEM119124,Inventory Item 19125,Packaging,Medium,Pallet,WH_NAG_01,Nagpur,Yes
ITEM119125,Inventory Item 19126,Raw Material,Medium,Nos,WH_MUM_01,Mumbai,Yes
ITEM119126,Inventory Item 19127,Finished Goods,Low,Nos,WH_NAG_01,Nagpur,No
ITEM119127,Inventory Item 19128,Raw Material,Low,Box,WH_PUN_01,Pune,No
ITEM119128,Inventory Item 19129,Raw Material,High,Kg,WH_PUN_01,Pune,Yes
ITEM119129,Inventory Item 19130,Finished Goods,Medium,Box,WH_CHN_01,Chennai,Yes
ITEM119130,Inventory Item 19131,Consumables,High,Pallet,WH_BLR_01,Bangalore,Yes
ITEM119131,Inventory Item 19132,Consumables,Medium,Box,WH_DEL_01,Delhi,Yes
ITEM119132,Inventory Item 19133,Spare Parts,Low,Nos,WH_MUM_01,Mumbai,Yes
ITEM119133,Inventory Item 19134,Finished Goods,Low,Nos,WH_CHN_01,Chennai,Yes
ITEM119134,Inventory Item 19135,Packaging,Medium,Kg,WH_BLR_01,Bangalore,Yes
ITEM119135,Inventory Item 19136,Finished Goods,Medium,Nos,WH_DEL_01,Delhi,Yes
ITEM119136,Inventory Item 19137,Raw Material,Medium,Box,WH_PUN_01,Pune,Yes
ITEM119137,Inventory Item 19138,Finished Goods,Low,Nos,WH_NAG_01,Nagpur,No
ITEM119138,Inventory Item 19139,Raw Material,High,Pallet,WH_CHN_01,Chennai,Yes
ITEM119139,Inventory Item 19140,Spare Parts,Medium,Nos,WH_PUN_01,Pune,Yes
ITEM119140,Inventory Item 19141,Raw Material,Medium,Box,WH_PUN_01,Pune,Yes
ITEM119141,Inventory Item 19142,Packaging,Medium,Nos,WH_MUM_01,Mumbai,Yes
ITEM119142,Inventory Item 19143,Finished Goods,Medium,Kg,WH_PUN_01,Pune,No
ITEM119143,Inventory Item 19144,Finished Goods,High,Pallet,WH_MUM_01,Mumbai,Yes
ITEM119144,Inventory Item 19145,Packaging,High,Box,WH_MUM_01,Mumbai,No
ITEM119145,Inventory Item 19146,Packaging,High,Pallet,WH_CHN_01,Chennai,Yes
ITEM119146,Inventory Item 19147,Packaging,Medium,Box,WH_MUM_01,Mumbai,No
ITEM119147,Inventory Item 19148,Spare Parts,Medium,Box,WH_DEL_01,Delhi,Yes
ITEM119148,Inventory Item 19149,Finished Goods,High,Nos,WH_DEL_01,Delhi,Yes
ITEM119149,Inventory Item 19150,Raw Material,High,Kg,WH_DEL_01,Delhi,Yes
ITEM119150,Inventory Item 19151,Finished Goods,Low,Nos,WH_PUN_01,Pune,No
ITEM119151,Inventory Item 19152,Raw Material,Low,Box,WH_CHN_01,Chennai,Yes
ITEM119152,Inventory Item 19153,Raw Material,High,Kg,WH_PUN_01,Pune,Yes
ITEM119153,Inventory Item 19154,Finished Goods,Low,Nos,WH_MUM_01,Mumbai,Yes
ITEM119154,Inventory Item 19155,Raw Material,Low,Box,WH_DEL_01,Delhi,No
ITEM119155,Inventory Item 19156,Packaging,Medium,Pallet,WH_NAG_01,Nagpur,Yes
ITEM119156,Inventory Item 19157,Consumables,High,Pallet,WH_NAG_01,Nagpur,Yes
ITEM119157,Inventory Item 19158,Finished Goods,High,Kg,WH_MUM_01,Mumbai,Yes
ITEM119158,Inventory Item 19159,Packaging,Low,Kg,WH_MUM_01,Mumbai,Yes
ITEM119159,Inventory Item 19160,Finished Goods,Low,Pallet,WH_MUM_01,Mumbai,Yes
ITEM119160,Inventory Item 19161,Finished Goods,High,Pallet,WH_BLR_01,Bangalore,No
ITEM119161,Inventory Item 19162,Finished Goods,High,Box,WH_NAG_01,Nagpur,Yes
ITEM119162,Inventory Item 19163,Raw Material,Medium,Box,WH_MUM_01,Mumbai,Yes
ITEM119163,Inventory Item 19164,Packaging,Medium,Box,WH_DEL_01,Delhi,Yes
ITEM119164,Inventory Item 19165,Finished Goods,High,Box,WH_BLR_01,Bangalore,Yes
ITEM119165,Inventory Item 19166,Packaging,Medium,Nos,WH_DEL_01,Delhi,Yes
ITEM119166,Inventory Item 19167,Raw Material,High,Box,WH_DEL_01,Delhi,Yes
ITEM119167,Inventory Item 19168,Consumables,Medium,Pallet,WH_BLR_01,Bangalore,Yes
ITEM119168,Inventory Item 19169,Spare Parts,Low,Pallet,WH_BLR_01,Bangalore,Yes
ITEM119169,Inventory Item 19170,Finished Goods,Medium,Nos,WH_CHN_01,Chennai,Yes
ITEM119170,Inventory Item 19171,Packaging,High,Pallet,WH_BLR_01,Bangalore,Yes
ITEM119171,Inventory Item 19172,Finished Goods,Medium,Pallet,WH_BLR_01,Bangalore,Yes
ITEM119172,Inventory Item 19173,Raw Material,High,Pallet,WH_BLR_01,Bangalore,Yes
ITEM119173,Inventory Item 19174,Packaging,Medium,Nos,WH_DEL_01,Delhi,No
ITEM119174,Inventory Item 19175,Raw Material,Medium,Kg,WH_NAG_01,Nagpur,Yes
ITEM119175,Inventory Item 19176,Finished Goods,Medium,Pallet,WH_CHN_01,Chennai,Yes
ITEM119176,Inventory Item 19177,Spare Parts,Low,Nos,WH_PUN_01,Pune,Yes
ITEM119177,Inventory Item 19178,Packaging,Medium,Pallet,WH_DEL_01,Delhi,Yes
ITEM119178,Inventory Item 19179,Raw Material,Medium,Nos,WH_MUM_01,Mumbai,Yes
ITEM119179,Inventory Item 19180,Packaging,Medium,Nos,WH_MUM_01,Mumbai,Yes
ITEM119180,Inventory Item 19181,Finished Goods,Medium,Box,WH_BLR_01,Bangalore,No
ITEM119181,Inventory Item 19182,Consumables,Medium,Box,WH_DEL_01,Delhi,Yes
ITEM119182,Inventory Item 19183,Spare Parts,Low,Pallet,WH_DEL_01,Delhi,Yes
ITEM119183,Inventory Item 19184,Finished Goods,Low,Pallet,WH_MUM_01,Mumbai,Yes
ITEM119184,Inventory Item 19185,Finished Goods,High,Kg,WH_NAG_01,Nagpur,No
ITEM119185,Inventory Item 19186,Packaging,Low,Pallet,WH_BLR_01,Bangalore,Yes
ITEM119186,Inventory Item 19187,Finished Goods,Medium,Box,WH_CHN_01,Chennai,No
ITEM119187,Inventory Item 19188,Finished Goods,High,Box,WH_CHN_01,Chennai,Yes
ITEM119188,Inventory Item 19189,Finished Goods,Medium,Pallet,WH_MUM_01,Mumbai,Yes
ITEM119189,Inventory Item 19190,Finished Goods,Medium,Pallet,WH_PUN_01,Pune,Yes
ITEM119190,Inventory Item 19191,Finished Goods,Medium,Kg,WH_NAG_01,Nagpur,Yes
ITEM119191,Inventory Item 19192,Raw Material,Low,Kg,WH_DEL_01,Delhi,Yes
ITEM119192,Inventory Item 19193,Raw Material,Medium,Nos,WH_PUN_01,Pune,Yes
ITEM119193,Inventory Item 19194,Finished Goods,Low,Box,WH_DEL_01,Delhi,Yes
ITEM119194,Inventory Item 19195,Finished Goods,High,Kg,WH_DEL_01,Delhi,Yes
ITEM119195,Inventory Item 19196,Spare Parts,High,Nos,WH_DEL_01,Delhi,Yes
ITEM119196,Inventory Item 19197,Consumables,Medium,Nos,WH_CHN_01,Chennai,No
ITEM119197,Inventory Item 19198,Raw Material,Medium,Box,WH_CHN_01,Chennai,Yes
ITEM119198,Inventory Item 19199,Finished Goods,High,Nos,WH_DEL_01,Delhi,No
ITEM119199,Inventory Item 19200,Packaging,Low,Box,WH_DEL_01,Delhi,Yes
ITEM119200,Inventory Item 19201,Packaging,Medium,Nos,WH_CHN_01,Chennai,No
ITEM119201,Inventory Item 19202,Packaging,Medium,Pallet,WH_NAG_01,Nagpur,Yes
ITEM119202,Inventory Item 19203,Consumables,Medium,Kg,WH_BLR_01,Bangalore,No
ITEM119203,Inventory Item 19204,Consumables,High,Kg,WH_NAG_01,Nagpur,Yes
ITEM119204,Inventory Item 19205,Raw Material,High,Pallet,WH_MUM_01,Mumbai,Yes
ITEM119205,Inventory Item 19206,Raw Material,Low,Pallet,WH_MUM_01,Mumbai,Yes
ITEM119206,Inventory Item 19207,Consumables,Medium,Kg,WH_MUM_01,Mumbai,Yes
ITEM119207,Inventory Item 19208,Finished Goods,Medium,Kg,WH_CHN_01,Chennai,Yes
ITEM119208,Inventory Item 19209,Consumables,Low,Kg,WH_NAG_01,Nagpur,Yes
ITEM119209,Inventory Item 19210,Finished Goods,Low,Box,WH_DEL_01,Delhi,Yes
ITEM119210,Inventory Item 19211,Raw Material,High,Nos,WH_NAG_01,Nagpur,No
ITEM119211,Inventory Item 19212,Raw Material,High,Nos,WH_NAG_01,Nagpur,Yes
ITEM119212,Inventory Item 19213,Finished Goods,Medium,Nos,WH_BLR_01,Bangalore,No
ITEM119213,Inventory Item 19214,Raw Material,High,Kg,WH_BLR_01,Bangalore,Yes
ITEM119214,Inventory Item 19215,Spare Parts,Medium,Box,WH_BLR_01,Bangalore,Yes
ITEM119215,Inventory Item 19216,Finished Goods,Low,Nos,WH_NAG_01,Nagpur,Yes
ITEM119216,Inventory Item 19217,Finished Goods,Medium,Pallet,WH_NAG_01,Nagpur,Yes
ITEM119217,Inventory Item 19218,Raw Material,Low,Kg,WH_MUM_01,Mumbai,Yes
ITEM119218,Inventory Item 19219,Spare Parts,Medium,Pallet,WH_PUN_01,Pune,No
ITEM119219,Inventory Item 19220,Finished Goods,Medium,Nos,WH_NAG_01,Nagpur,Yes
ITEM119220,Inventory Item 19221,Raw Material,Medium,Kg,WH_MUM_01,Mumbai,Yes
ITEM119221,Inventory Item 19222,Raw Material,Medium,Box,WH_CHN_01,Chennai,Yes
ITEM119222,Inventory Item 19223,Packaging,Medium,Pallet,WH_BLR_01,Bangalore,Yes
ITEM119223,Inventory Item 19224,Finished Goods,Medium,Nos,WH_BLR_01,Bangalore,Yes
ITEM119224,Inventory Item 19225,Finished Goods,High,Kg,WH_BLR_01,Bangalore,Yes
ITEM119225,Inventory Item 19226,Spare Parts,Medium,Pallet,WH_CHN_01,Chennai,Yes
ITEM119226,Inventory Item 19227,Spare Parts,Low,Nos,WH_DEL_01,Delhi,No
ITEM119227,Inventory Item 19228,Finished Goods,Medium,Nos,WH_MUM_01,Mumbai,Yes
ITEM119228,Inventory Item 19229,Consumables,Medium,Kg,WH_PUN_01,Pune,No
ITEM119229,Inventory Item 19230,Consumables,Low,Box,WH_DEL_01,Delhi,Yes
ITEM119230,Inventory Item 19231,Finished Goods,Low,Nos,WH_MUM_01,Mumbai,Yes
ITEM119231,Inventory Item 19232,Finished Goods,High,Kg,WH_DEL_01,Delhi,Yes
ITEM119232,Inventory Item 19233,Consumables,Low,Kg,WH_BLR_01,Bangalore,Yes
ITEM119233,Inventory Item 19234,Consumables,Medium,Nos,WH_NAG_01,Nagpur,Yes
ITEM119234,Inventory Item 19235,Spare Parts,Low,Box,WH_DEL_01,Delhi,No
ITEM119235,Inventory Item 19236,Raw Material,High,Nos,WH_BLR_01,Bangalore,Yes
ITEM119236,Inventory Item 19237,Finished Goods,High,Nos,WH_PUN_01,Pune,Yes
ITEM119237,Inventory Item 19238,Finished Goods,Low,Pallet,WH_CHN_01,Chennai,Yes
ITEM119238,Inventory Item 19239,Packaging,Medium,Pallet,WH_NAG_01,Nagpur,Yes
ITEM119239,Inventory Item 19240,Raw Material,High,Pallet,WH_CHN_01,Chennai,No
ITEM119240,Inventory Item 19241,Raw Material,Low,Box,WH_BLR_01,Bangalore,Yes
ITEM119241,Inventory Item 19242,Consumables,Medium,Nos,WH_DEL_01,Delhi,No
ITEM119242,Inventory Item 19243,Packaging,Medium,Pallet,WH_NAG_01,Nagpur,Yes
ITEM119243,Inventory Item 19244,Raw Material,Low,Kg,WH_BLR_01,Bangalore,Yes
ITEM119244,Inventory Item 19245,Raw Material,Medium,Box,WH_MUM_01,Mumbai,No
ITEM119245,Inventory Item 19246,Finished Goods,Low,Box,WH_DEL_01,Delhi,Yes
ITEM119246,Inventory Item 19247,Finished Goods,High,Nos,WH_NAG_01,Nagpur,Yes
ITEM119247,Inventory Item 19248,Raw Material,Medium,Kg,WH_CHN_01,Chennai,Yes
ITEM119248,Inventory Item 19249,Spare Parts,Medium,Nos,WH_BLR_01,Bangalore,Yes
ITEM119249,Inventory Item 19250,Raw Material,High,Pallet,WH_PUN_01,Pune,No
ITEM119250,Inventory Item 19251,Raw Material,Medium,Nos,WH_DEL_01,Delhi,Yes
ITEM119251,Inventory Item 19252,Consumables,Medium,Box,WH_MUM_01,Mumbai,Yes
ITEM119252,Inventory Item 19253,Raw Material,Medium,Nos,WH_CHN_01,Chennai,Yes
ITEM119253,Inventory Item 19254,Spare Parts,Medium,Nos,WH_NAG_01,Nagpur,Yes
ITEM119254,Inventory Item 19255,Spare Parts,Medium,Pallet,WH_CHN_01,Chennai,Yes
ITEM119255,Inventory Item 19256,Consumables,Medium,Kg,WH_PUN_01,Pune,Yes
ITEM119256,Inventory Item 19257,Finished Goods,Medium,Nos,WH_PUN_01,Pune,Yes
ITEM119257,Inventory Item 19258,Packaging,Medium,Box,WH_MUM_01,Mumbai,Yes
ITEM119258,Inventory Item 19259,Packaging,High,Box,WH_DEL_01,Delhi,Yes
ITEM119259,Inventory Item 19260,Spare Parts,Medium,Pallet,WH_PUN_01,Pune,Yes
ITEM119260,Inventory Item 19261,Finished Goods,High,Pallet,WH_PUN_01,Pune,Yes
ITEM119261,Inventory Item 19262,Finished Goods,High,Box,WH_CHN_01,Chennai,Yes
ITEM119262,Inventory Item 19263,Finished Goods,Low,Pallet,WH_PUN_01,Pune,Yes
ITEM119263,Inventory Item 19264,Raw Material,Medium,Nos,WH_BLR_01,Bangalore,Yes
ITEM119264,Inventory Item 19265,Finished Goods,Low,Nos,WH_BLR_01,Bangalore,Yes
ITEM119265,Inventory Item 19266,Spare Parts,High,Nos,WH_DEL_01,Delhi,Yes
ITEM119266,Inventory Item 19267,Finished Goods,Medium,Pallet,WH_MUM_01,Mumbai,Yes
ITEM119267,Inventory Item 19268,Finished Goods,Low,Pallet,WH_DEL_01,Delhi,Yes
ITEM119268,Inventory Item 19269,Finished Goods,High,Kg,WH_DEL_01,Delhi,No
ITEM119269,Inventory Item 19270,Spare Parts,High,Box,WH_PUN_01,Pune,Yes
ITEM119270,Inventory Item 19271,Consumables,High,Nos,WH_MUM_01,Mumbai,Yes
ITEM119271,Inventory Item 19272,Raw Material,High,Nos,WH_CHN_01,Chennai,Yes
ITEM119272,Inventory Item 19273,Spare Parts,High,Box,WH_BLR_01,Bangalore,Yes
ITEM119273,Inventory Item 19274,Finished Goods,Medium,Pallet,WH_CHN_01,Chennai,Yes
ITEM119274,Inventory Item 19275,Packaging,High,Nos,WH_DEL_01,Delhi,Yes
ITEM119275,Inventory Item 19276,Raw Material,Medium,Nos,WH_BLR_01,Bangalore,Yes
ITEM119276,Inventory Item 19277,Packaging,Low,Nos,WH_NAG_01,Nagpur,Yes
ITEM119277,Inventory Item 19278,Packaging,Medium,Nos,WH_NAG_01,Nagpur,No
ITEM119278,Inventory Item 19279,Raw Material,High,Nos,WH_DEL_01,Delhi,Yes
ITEM119279,Inventory Item 19280,Spare Parts,High,Kg,WH_NAG_01,Nagpur,Yes
ITEM119280,Inventory Item 19281,Raw Material,Low,Nos,WH_DEL_01,Delhi,Yes
ITEM119281,Inventory Item 19282,Finished Goods,High,Kg,WH_BLR_01,Bangalore,No
